path,kind,qualname,name,action,simplifiable,lines,refs,dup_count,core_api,in_tests,reason,evidence
runner/_util.py,function,_is_truthy,_is_truthy,KEEP,否,7,14,1,False,False,规模≈7 行；引用次数≈14（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/_util.py:9; kind=function; refs≈14; lines≈7
runner/opencode_client.py,method,OpenCodeClient._sleep_session_recover_backoff,_sleep_session_recover_backoff,INLINE,是,11,1,0,False,False,规模≈11 行；引用次数≈1（静态近似，可能包含注释/字符串）；逻辑短且低复用，适合 inline/合并以减少符号面,runner/opencode_client.py:618; kind=method; refs≈1; lines≈11
runner/opencode_client.py,method,OpenCodeClient._is_transport_unavailable_error,_is_transport_unavailable_error,INLINE,是,8,1,0,False,False,规模≈8 行；引用次数≈1（静态近似，可能包含注释/字符串）；逻辑短且低复用，适合 inline/合并以减少符号面,runner/opencode_client.py:630; kind=method; refs≈1; lines≈8
runner/opencode_client.py,method,OpenCodeClient._recover_local_server_session,_recover_local_server_session,SIMPLIFY,部分,22,1,0,False,False,规模≈22 行；引用次数≈1（静态近似，可能包含注释/字符串）；可通过拆分/去重复/抽 helper 减少复杂度，但不建议完全内联,runner/opencode_client.py:640; kind=method; refs≈1; lines≈22
runner/opencode_client.py,method,OpenCodeClient._should_retry_request_error,_should_retry_request_error,INLINE,是,19,1,0,False,False,规模≈19 行；引用次数≈1（静态近似，可能包含注释/字符串）；逻辑短且低复用，适合 inline/合并以减少符号面,runner/opencode_client.py:667; kind=method; refs≈1; lines≈19
runner/opencode_client.py,method,OpenCodeClient._clip_prompt_text,_clip_prompt_text,INLINE,是,20,1,0,False,False,规模≈20 行；引用次数≈1（静态近似，可能包含注释/字符串）；逻辑短且低复用，适合 inline/合并以减少符号面,runner/opencode_client.py:687; kind=method; refs≈1; lines≈20
runner/opencode_client.py,method,OpenCodeClient._post_message_with_retry,_post_message_with_retry,KEEP,否,50,4,0,False,False,规模≈50 行；引用次数≈4（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/opencode_client.py:708; kind=method; refs≈4; lines≈50
runner/opencode_client.py,method,OpenCodeClient._post_message,_post_message,SIMPLIFY,部分,31,2,0,False,False,规模≈31 行；引用次数≈2（静态近似，可能包含注释/字符串）；可通过拆分/去重复/抽 helper 减少复杂度，但不建议完全内联,runner/opencode_client.py:759; kind=method; refs≈2; lines≈31
runner/opencode_client.py,method,OpenCodeClient._request_json,_request_json,KEEP,否,41,4,0,False,False,规模≈41 行；引用次数≈4（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/opencode_client.py:791; kind=method; refs≈4; lines≈41
runner/opencode_tooling.py,class,ToolCall,ToolCall,KEEP,否,14,21,0,False,False,规模≈14 行；引用次数≈21（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/opencode_tooling.py:23; kind=class; refs≈21; lines≈14
runner/opencode_tooling.py,class,ToolResult,ToolResult,KEEP,否,14,28,0,False,False,规模≈14 行；引用次数≈28（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/opencode_tooling.py:40; kind=class; refs≈28; lines≈14
runner/opencode_tooling.py,function,_xml_unescape,_xml_unescape,KEEP,否,19,7,1,False,False,规模≈19 行；引用次数≈7（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/opencode_tooling.py:67; kind=function; refs≈7; lines≈19
runner/opencode_tooling.py,function,_decode_attr_value,_decode_attr_value,SIMPLIFY,部分,26,4,1,False,False,规模≈26 行；引用次数≈4（静态近似，可能包含注释/字符串）；可通过拆分/去重复/抽 helper 减少复杂度，但不建议完全内联,runner/opencode_tooling.py:88; kind=function; refs≈4; lines≈26
runner/opencode_tooling.py,function,_parse_attrs,_parse_attrs,KEEP,否,59,2,1,False,False,规模≈59 行；引用次数≈2（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/opencode_tooling.py:112; kind=function; refs≈2; lines≈59
runner/opencode_tooling.py,function,_extract_attr_loose,_extract_attr_loose,KEEP,否,40,6,1,False,False,规模≈40 行；引用次数≈6（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/opencode_tooling.py:177; kind=function; refs≈6; lines≈40
runner/opencode_tooling.py,function,_try_json,_try_json,KEEP,否,96,7,1,False,False,规模≈96 行；引用次数≈7（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/opencode_tooling.py:219; kind=function; refs≈7; lines≈96
runner/opencode_tooling.py,function,_try_json._repair_invalid_string_escapes,_repair_invalid_string_escapes,KEEP,否,46,4,0,False,False,规模≈46 行；引用次数≈4（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/opencode_tooling.py:236; kind=function; refs≈4; lines≈46
runner/opencode_tooling.py,function,_extract_json_object,_extract_json_object,SIMPLIFY,部分,35,2,1,False,False,规模≈35 行；引用次数≈2（静态近似，可能包含注释/字符串）；可通过拆分/去重复/抽 helper 减少复杂度，但不建议完全内联,runner/opencode_tooling.py:313; kind=function; refs≈2; lines≈35
runner/opencode_tooling.py,function,_find_tag_gt,_find_tag_gt,SIMPLIFY,部分,32,2,1,False,False,规模≈32 行；引用次数≈2（静态近似，可能包含注释/字符串）；可通过拆分/去重复/抽 helper 减少复杂度，但不建议完全内联,runner/opencode_tooling.py:350; kind=function; refs≈2; lines≈32
runner/opencode_tooling.py,function,_iter_attr_tags,_iter_attr_tags,KEEP,否,41,2,1,False,False,规模≈41 行；引用次数≈2（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/opencode_tooling.py:388; kind=function; refs≈2; lines≈41
runner/opencode_tooling.py,function,parse_tool_calls,parse_tool_calls,KEEP,否,191,28,0,False,False,规模≈191 行；引用次数≈28（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/opencode_tooling.py:445; kind=function; refs≈28; lines≈191
runner/opencode_tooling.py,function,_is_env_like,_is_env_like,SIMPLIFY,部分,20,4,1,False,False,规模≈20 行；引用次数≈4（静态近似，可能包含注释/字符串）；可通过拆分/去重复/抽 helper 减少复杂度，但不建议完全内联,runner/opencode_tooling.py:624; kind=function; refs≈4; lines≈20
runner/opencode_tooling.py,function,_within_root,_within_root,KEEP,否,15,6,1,False,False,规模≈15 行；引用次数≈6（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/opencode_tooling.py:646; kind=function; refs≈6; lines≈15
runner/opencode_tooling.py,function,_sanitized_env,_sanitized_env,SIMPLIFY,部分,24,3,1,False,False,规模≈24 行；引用次数≈3（静态近似，可能包含注释/字符串）；可通过拆分/去重复/抽 helper 减少复杂度，但不建议完全内联,runner/opencode_tooling.py:663; kind=function; refs≈3; lines≈24
runner/opencode_tooling.py,function,_restricted_bash_allowed,_restricted_bash_allowed,KEEP,否,57,3,1,False,False,规模≈57 行；引用次数≈3（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/opencode_tooling.py:689; kind=function; refs≈3; lines≈57
runner/opencode_tooling.py,class,ToolPolicy,ToolPolicy,KEEP,否,109,15,0,False,False,规模≈109 行；引用次数≈15（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/opencode_tooling.py:749; kind=class; refs≈15; lines≈109
runner/opencode_tooling.py,method,ToolPolicy.allow_file_read,allow_file_read,KEEP,否,15,1,0,False,False,规模≈15 行；引用次数≈1（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/opencode_tooling.py:767; kind=method; refs≈1; lines≈15
runner/opencode_tooling.py,method,ToolPolicy.allow_file_write,allow_file_write,KEEP,否,51,11,0,False,False,规模≈51 行；引用次数≈11（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/opencode_tooling.py:787; kind=method; refs≈11; lines≈51
runner/opencode_tooling.py,method,ToolPolicy.allow_bash,allow_bash,KEEP,否,23,2,0,False,False,规模≈23 行；引用次数≈2（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/opencode_tooling.py:835; kind=method; refs≈2; lines≈23
runner/opencode_tooling.py,function,execute_tool_calls,execute_tool_calls,SIMPLIFY,部分,286,8,0,False,False,规模≈286 行；引用次数≈8（静态近似，可能包含注释/字符串）；可通过拆分/去重复/抽 helper 减少复杂度，但不建议完全内联,runner/opencode_tooling.py:867; kind=function; refs≈8; lines≈286
runner/opencode_tooling.py,function,format_tool_results,format_tool_results,KEEP,否,17,3,0,False,False,规模≈17 行；引用次数≈3（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/opencode_tooling.py:1148; kind=function; refs≈3; lines≈17
runner/paths.py,function,is_relative_to,is_relative_to,KEEP,否,15,6,0,False,False,规模≈15 行；引用次数≈6（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/paths.py:12; kind=function; refs≈6; lines≈15
runner/paths.py,function,relpath_or_none,relpath_or_none,KEEP,否,13,1,0,False,False,规模≈13 行；引用次数≈1（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/paths.py:29; kind=function; refs≈1; lines≈13
runner/paths.py,function,resolve_config_path,resolve_config_path,KEEP,否,14,1,0,False,False,规模≈14 行；引用次数≈1（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/paths.py:44; kind=function; refs≈1; lines≈14
runner/paths.py,function,resolve_workdir,resolve_workdir,KEEP,否,19,8,0,False,False,规模≈19 行；引用次数≈8（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/paths.py:60; kind=function; refs≈8; lines≈19
runner/pipeline_spec.py,class,PipelineSpec,PipelineSpec,KEEP,否,120,48,0,False,False,规模≈120 行；引用次数≈48（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/pipeline_spec.py:24; kind=class; refs≈48; lines≈120
runner/pipeline_spec.py,method,PipelineSpec.__post_init__,__post_init__,KEEP,部分,29,0,0,False,False,规模≈29 行；引用次数≈0（静态近似，可能包含注释/字符串）；可通过拆分/去重复/抽 helper 减少复杂度，但不建议完全内联,runner/pipeline_spec.py:108; kind=method; refs≈0; lines≈29
runner/pipeline_spec.py,function,load_pipeline_spec,load_pipeline_spec,KEEP,否,203,13,0,False,False,规模≈203 行；引用次数≈13（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/pipeline_spec.py:139; kind=function; refs≈13; lines≈203
runner/pipeline_spec.py,function,load_pipeline_spec._as_mapping,_as_mapping,KEEP,否,15,11,0,False,False,规模≈15 行；引用次数≈11（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/pipeline_spec.py:165; kind=function; refs≈11; lines≈15
runner/pipeline_spec.py,function,load_pipeline_spec._as_env,_as_env,KEEP,否,23,7,0,False,False,规模≈23 行；引用次数≈7（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/pipeline_spec.py:181; kind=function; refs≈7; lines≈23
runner/pipeline_spec.py,function,load_pipeline_spec._as_cmds,_as_cmds,KEEP,否,21,9,0,False,False,规模≈21 行；引用次数≈9（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/pipeline_spec.py:205; kind=function; refs≈9; lines≈21
runner/pipeline_verify.py,function,stage_rc,stage_rc,KEEP,否,17,1,0,False,False,规模≈17 行；引用次数≈1（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/pipeline_verify.py:34; kind=function; refs≈1; lines≈17
runner/pipeline_verify.py,function,stage_failed_cmd,stage_failed_cmd,KEEP,否,15,2,0,False,False,规模≈15 行；引用次数≈2（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/pipeline_verify.py:53; kind=function; refs≈2; lines≈15
runner/pipeline_verify.py,function,_read_json,_read_json,KEEP,否,21,10,1,False,False,规模≈21 行；引用次数≈10（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/pipeline_verify.py:70; kind=function; refs≈10; lines≈21
runner/pipeline_verify.py,function,_validate_metrics,_validate_metrics,INLINE,是,15,3,1,False,False,规模≈15 行；引用次数≈3（静态近似，可能包含注释/字符串）；逻辑短且低复用，适合 inline/合并以减少符号面,runner/pipeline_verify.py:93; kind=function; refs≈3; lines≈15
runner/pipeline_verify.py,function,_validate_hints_used,_validate_hints_used,SIMPLIFY,部分,35,2,1,False,False,规模≈35 行；引用次数≈2（静态近似，可能包含注释/字符串）；可通过拆分/去重复/抽 helper 减少复杂度，但不建议完全内联,runner/pipeline_verify.py:106; kind=function; refs≈2; lines≈35
runner/pipeline_verify.py,function,_validate_hints_run,_validate_hints_run,SIMPLIFY,部分,39,2,1,False,False,规模≈39 行；引用次数≈2（静态近似，可能包含注释/字符串）；可通过拆分/去重复/抽 helper 减少复杂度，但不建议完全内联,runner/pipeline_verify.py:143; kind=function; refs≈2; lines≈39
runner/pipeline_verify.py,function,_dump_kubectl,_dump_kubectl,KEEP,否,42,2,1,False,False,规模≈42 行；引用次数≈2（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/pipeline_verify.py:195; kind=function; refs≈2; lines≈42
runner/pipeline_verify.py,function,_run_stage,_run_stage,KEEP,否,110,9,1,False,False,规模≈110 行；引用次数≈9（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/pipeline_verify.py:245; kind=function; refs≈9; lines≈110
runner/pipeline_verify.py,function,run_pipeline_verification,run_pipeline_verification,KEEP,否,694,31,0,False,False,规模≈694 行；引用次数≈31（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/pipeline_verify.py:354; kind=function; refs≈31; lines≈694
runner/pipeline_verify.py,function,run_pipeline_verification._teardown_allowed,_teardown_allowed,SIMPLIFY,部分,21,2,0,False,False,规模≈21 行；引用次数≈2（静态近似，可能包含注释/字符串）；可通过拆分/去重复/抽 helper 减少复杂度，但不建议完全内联,runner/pipeline_verify.py:382; kind=function; refs≈2; lines≈21
runner/pipeline_verify.py,function,run_pipeline_verification._env_get,_env_get,SIMPLIFY,部分,22,3,0,False,False,规模≈22 行；引用次数≈3（静态近似，可能包含注释/字符串）；可通过拆分/去重复/抽 helper 减少复杂度，但不建议完全内联,runner/pipeline_verify.py:422; kind=function; refs≈3; lines≈22
runner/pipeline_verify.py,function,run_pipeline_verification._env_int,_env_int,KEEP,否,13,7,1,False,False,规模≈13 行；引用次数≈7（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/pipeline_verify.py:445; kind=function; refs≈7; lines≈13
runner/pipeline_verify.py,function,run_pipeline_verification._workdir_or_fail,_workdir_or_fail,KEEP,否,16,9,0,False,False,规模≈16 行；引用次数≈9（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/pipeline_verify.py:474; kind=function; refs≈9; lines≈16
runner/pipeline_verify.py,function,fmt_stage_tail,fmt_stage_tail,KEEP,否,18,10,0,False,False,规模≈18 行；引用次数≈10（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/pipeline_verify.py:1040; kind=function; refs≈10; lines≈18
runner/prompts.py,function,make_plan_update_prompt,make_plan_update_prompt,KEEP,否,44,1,0,False,False,规模≈44 行；引用次数≈1（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/prompts.py:17; kind=function; refs≈1; lines≈44
runner/prompts.py,function,make_execute_prompt,make_execute_prompt,KEEP,否,34,1,0,False,False,规模≈34 行；引用次数≈1（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/prompts.py:63; kind=function; refs≈1; lines≈34
runner/prompts.py,function,make_scaffold_contract_prompt,make_scaffold_contract_prompt,SIMPLIFY,部分,239,10,0,False,False,规模≈239 行；引用次数≈10（静态近似，可能包含注释/字符串）；可通过拆分/去重复/抽 helper 减少复杂度，但不建议完全内联,runner/prompts.py:105; kind=function; refs≈10; lines≈239
runner/prompts.py,function,make_scaffold_contract_retry_prompt,make_scaffold_contract_retry_prompt,KEEP,否,42,5,0,False,False,规模≈42 行；引用次数≈5（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/prompts.py:345; kind=function; refs≈5; lines≈42
runner/prompts.py,function,make_fix_or_replan_prompt,make_fix_or_replan_prompt,KEEP,否,64,1,0,False,False,规模≈64 行；引用次数≈1（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/prompts.py:390; kind=function; refs≈1; lines≈64
runner/prompts.py,function,make_mark_done_prompt,make_mark_done_prompt,KEEP,否,16,1,0,False,False,规模≈16 行；引用次数≈1（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/prompts.py:450; kind=function; refs≈1; lines≈16
runner/prompts.py,function,make_block_step_prompt,make_block_step_prompt,KEEP,否,20,1,0,False,False,规模≈20 行；引用次数≈1（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/prompts.py:468; kind=function; refs≈1; lines≈20
runner/repo_resolver.py,function,_default_clones_base,_default_clones_base,SIMPLIFY,部分,25,3,1,False,False,规模≈25 行；引用次数≈3（静态近似，可能包含注释/字符串）；可通过拆分/去重复/抽 helper 减少复杂度，但不建议完全内联,runner/repo_resolver.py:26; kind=function; refs≈3; lines≈25
runner/repo_resolver.py,function,is_probably_repo_url,is_probably_repo_url,KEEP,否,20,5,0,False,False,规模≈20 行；引用次数≈5（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/repo_resolver.py:57; kind=function; refs≈5; lines≈20
runner/repo_resolver.py,function,normalize_repo_url,normalize_repo_url,KEEP,否,15,2,0,False,False,规模≈15 行；引用次数≈2（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/repo_resolver.py:75; kind=function; refs≈2; lines≈15
runner/repo_resolver.py,function,_repo_slug,_repo_slug,SIMPLIFY,部分,22,2,1,False,False,规模≈22 行；引用次数≈2（静态近似，可能包含注释/字符串）；可通过拆分/去重复/抽 helper 减少复杂度，但不建议完全内联,runner/repo_resolver.py:96; kind=function; refs≈2; lines≈22
runner/repo_resolver.py,function,_parse_github_owner_repo,_parse_github_owner_repo,SIMPLIFY,部分,36,2,1,False,False,规模≈36 行；引用次数≈2（静态近似，可能包含注释/字符串）；可通过拆分/去重复/抽 helper 减少复杂度，但不建议完全内联,runner/repo_resolver.py:120; kind=function; refs≈2; lines≈36
runner/repo_resolver.py,function,_download_file,_download_file,KEEP,否,48,3,1,False,False,规模≈48 行；引用次数≈3（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/repo_resolver.py:165; kind=function; refs≈3; lines≈48
runner/repo_resolver.py,function,_extract_github_zip,_extract_github_zip,SIMPLIFY,部分,27,2,1,False,False,规模≈27 行；引用次数≈2（静态近似，可能包含注释/字符串）；可通过拆分/去重复/抽 helper 减少复杂度，但不建议完全内联,runner/repo_resolver.py:208; kind=function; refs≈2; lines≈27
runner/repo_resolver.py,function,_parse_hf_dataset,_parse_hf_dataset,SIMPLIFY,部分,26,2,1,False,False,规模≈26 行；引用次数≈2（静态近似，可能包含注释/字符串）；可通过拆分/去重复/抽 helper 减少复杂度，但不建议完全内联,runner/repo_resolver.py:237; kind=function; refs≈2; lines≈26
runner/repo_resolver.py,function,_hf_dataset_api_info,_hf_dataset_api_info,SIMPLIFY,部分,27,2,1,False,False,规模≈27 行；引用次数≈2（静态近似，可能包含注释/字符串）；可通过拆分/去重复/抽 helper 减少复杂度，但不建议完全内联,runner/repo_resolver.py:271; kind=function; refs≈2; lines≈27
runner/repo_resolver.py,function,_download_hf_dataset_snapshot,_download_hf_dataset_snapshot,SIMPLIFY,部分,128,2,1,False,False,规模≈128 行；引用次数≈2（静态近似，可能包含注释/字符串）；可通过拆分/去重复/抽 helper 减少复杂度，但不建议完全内联,runner/repo_resolver.py:305; kind=function; refs≈2; lines≈128
runner/repo_resolver.py,function,_archive_clone_github,_archive_clone_github,KEEP,否,69,2,1,False,False,规模≈69 行；引用次数≈2（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/repo_resolver.py:430; kind=function; refs≈2; lines≈69
runner/repo_resolver.py,class,PreparedRepo,PreparedRepo,KEEP,否,13,8,0,False,False,规模≈13 行；引用次数≈8（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/repo_resolver.py:496; kind=class; refs≈8; lines≈13
runner/repo_resolver.py,function,_find_reusable_clone,_find_reusable_clone,KEEP,否,49,4,1,False,False,规模≈49 行；引用次数≈4（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/repo_resolver.py:513; kind=function; refs≈4; lines≈49
runner/repo_resolver.py,function,_find_reusable_clone._mtime,_mtime,KEEP,否,9,6,0,False,False,规模≈9 行；引用次数≈6（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/repo_resolver.py:543; kind=function; refs≈6; lines≈9
runner/repo_resolver.py,function,prepare_repo,prepare_repo,KEEP,否,120,12,0,False,False,规模≈120 行；引用次数≈12（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/repo_resolver.py:565; kind=function; refs≈12; lines≈120
runner/scaffold_validation.py,class,ScaffoldValidationReport,ScaffoldValidationReport,KEEP,否,49,6,0,False,False,规模≈49 行；引用次数≈6（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/scaffold_validation.py:17; kind=class; refs≈6; lines≈49
runner/scaffold_validation.py,method,ScaffoldValidationReport.__post_init__,__post_init__,KEEP,是,15,0,0,False,False,规模≈15 行；引用次数≈0（静态近似，可能包含注释/字符串）；逻辑短且低复用，适合 inline/合并以减少符号面,runner/scaffold_validation.py:29; kind=method; refs≈0; lines≈15
runner/scaffold_validation.py,method,ScaffoldValidationReport.errors,errors,KEEP,否,11,0,0,False,False,规模≈11 行；引用次数≈0（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/scaffold_validation.py:46; kind=method; refs≈0; lines≈11
runner/scaffold_validation.py,method,ScaffoldValidationReport.ok,ok,SIMPLIFY,是,6,0,0,False,False,规模≈6 行；引用次数≈0（静态近似，可能包含注释/字符串）；逻辑短且低复用，适合 inline/合并以减少符号面,runner/scaffold_validation.py:59; kind=method; refs≈0; lines≈6
runner/scaffold_validation.py,function,validate_scaffolded_pipeline,validate_scaffolded_pipeline,KEEP,否,41,2,0,False,False,规模≈41 行；引用次数≈2（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/scaffold_validation.py:85; kind=function; refs≈2; lines≈41
runner/scaffold_validation.py,function,validate_scaffolded_files,validate_scaffolded_files,KEEP,否,25,2,0,False,False,规模≈25 行；引用次数≈2（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/scaffold_validation.py:121; kind=function; refs≈2; lines≈25
runner/scaffold_validation.py,function,validate_scaffolded_stage_scripts,validate_scaffolded_stage_scripts,KEEP,否,81,2,0,False,False,规模≈81 行；引用次数≈2（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/scaffold_validation.py:144; kind=function; refs≈2; lines≈81
runner/scaffold_validation.py,function,validate_scaffolded_bootstrap,validate_scaffolded_bootstrap,KEEP,否,22,2,0,False,False,规模≈22 行；引用次数≈2（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/scaffold_validation.py:227; kind=function; refs≈2; lines≈22
runner/scaffold_validation.py,function,validate_scaffold_contract,validate_scaffold_contract,KEEP,否,22,11,0,False,False,规模≈22 行；引用次数≈11（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/scaffold_validation.py:256; kind=function; refs≈11; lines≈22
runner/security.py,function,compile_patterns,compile_patterns,KEEP,否,20,6,0,False,False,规模≈20 行；引用次数≈6（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/security.py:58; kind=function; refs≈6; lines≈20
runner/security.py,function,matches_any,matches_any,KEEP,否,14,6,0,False,False,规模≈14 行；引用次数≈6（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/security.py:80; kind=function; refs≈6; lines≈14
runner/security.py,function,looks_interactive,looks_interactive,KEEP,否,20,8,0,False,False,规模≈20 行；引用次数≈8（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/security.py:96; kind=function; refs≈8; lines≈20
runner/security.py,function,safe_env,safe_env,KEEP,否,18,15,0,False,False,规模≈18 行；引用次数≈15（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/security.py:118; kind=function; refs≈15; lines≈18
runner/security.py,function,cmd_allowed,cmd_allowed,KEEP,否,46,11,0,False,False,规模≈46 行；引用次数≈11（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/security.py:138; kind=function; refs≈11; lines≈46
runner/security.py,function,audit_bash_script,audit_bash_script,KEEP,否,84,3,0,False,False,规模≈84 行；引用次数≈3（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/security.py:195; kind=function; refs≈3; lines≈84
runner/subprocess_utils.py,function,tail,tail,KEEP,否,13,50,0,False,False,规模≈13 行；引用次数≈50（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/subprocess_utils.py:21; kind=function; refs≈50; lines≈13
